glutamate_conc,memantine_conc,effect
9.748994974874373,0.5,0.3398330073278253
9.799195979899498,0.5,0.33988358707190697
9.849396984924624,0.5,0.3399336660491905
9.899597989949749,0.5,0.3399832516598361
9.949798994974875,0.5,0.3400323511589091
10.0,0.5,0.3400809716599191
0.01,1.0,0.011444141689373294
0.06020100502512563,1.0,0.05589672947031638
0.11040201005025126,1.0,0.08623818914195458
0.1606030150753769,1.0,0.10826732912842185
0.21080402010050253,1.0,0.12498847231582305
0.2610050251256282,1.0,0.13811380960822547
0.31120603015075377,1.0,0.14869062658991258
0.3614070351758794,1.0,0.15739550006773867
0.41160804020100505,1.0,0.16468498829566722
0.4618090452261307,1.0,0.17087834248273417
0.5120100502512563,1.0,0.17620551504346071
0.5622110552763819,1.0,0.180836341525365
0.6124120603015075,1.0,0.18489898095936477
0.6626130653266332,1.0,0.18849196084571082
0.7128140703517588,1.0,0.19169227304171554
0.7630150753768845,1.0,0.19456095284003194
0.8132160804020101,1.0,0.19714700908745478
0.8634170854271357,1.0,0.19949024724667166
0.9136180904522614,1.0,0.20162333290206397
0.963819095477387,1.0,0.20357332389881475
1.0140201005025127,1.0,0.2053628241816556
1.0642211055276383,1.0,0.20701086399985105
1.1144221105527639,1.0,0.20853357930770453
1.1646231155778894,1.0,0.20994474184823633
1.214824120603015,1.0,0.2112561768530559
1.2650251256281408,1.0,0.21247809520747252
1.3152261306532664,1.0,0.21361935984111652
1.365427135678392,1.0,0.21468770105385135
1.4156281407035176,1.0,0.2156898918435094
1.4658291457286432,1.0,0.21663189164338503
1.516030150753769,1.0,0.21751896491640668
1.5662311557788946,1.0,0.21835577959186392
1.6164321608040202,1.0,0.21914648923176241
1.6666331658291458,1.0,0.219894801980198
1.7168341708542714,1.0,0.22060403871136355
1.7670351758793972,1.0,0.22127718230007878
1.8172361809045228,1.0,0.22191691955682244
1.8674371859296484,1.0,0.22252567707056128
1.917638190954774,1.0,0.22310565196753276
1.9678391959798995,1.0,0.22365883840787626
2.018040201005025,1.0,0.22418705049358473
2.0682412060301507,1.0,0.22469194214231486
2.1184422110552763,1.0,0.22517502438577722
2.168643216080402,1.0,0.22563768047384414
2.2188442211055275,1.0,0.2260811791023851
2.269045226130653,1.0,0.22650668603123486
2.3192462311557787,1.0,0.22691527431633085
2.3694472361809042,1.0,0.2273079333451173
2.41964824120603,1.0,0.22768557683539037
2.469849246231156,1.0,0.22804904993371625
2.5200502512562815,1.0,0.22839913552949895
2.570251256281407,1.0,0.2287365598839821
2.6204522613065326,1.0,0.22906199765936058
